# Data-center restriction & condition actions — snapshot 2026-08-15. License CC-BY-4.0. Includes data from Moratorium Nation (ALEA Institute, https://mjbommar.github.io/moratorium-data-2026/, CC-BY-4.0) and datacentertracker.org (CC BY 4.0). Documented actions, not a census.
id,dataset,level,state,state_fips,jurisdiction,jurisdiction_type,action_type,class,status,date,mw_threshold,lat,lon,geocode,county_fips,county_name,county_wide,summary,source_name,source_url,note
dct-colleton-county-sc-moratorium-first-reading-2026-05-04,datacentertracker,local,SC,45,"Colleton County Council (first-reading 6-month moratorium on 850-acre Eagle Rock proposal in ACE Basin), SC",municipality,moratorium,restriction,pending,2026-05-04,,32.8388,-80.6669,source_dataset,45029,Colleton County,True,Colleton County Council unanimously passed first reading of a 6-month (extendable) moratorium over an 850-acre proposed data-center facility on Cooks Hill Road south of Walterboro in the ACE Basin (9 industrial buildings on… (datacentertracker.org),datacentertracker.org,https://datacentertracker.org/,
dct-colleton-county-sc-moratorium-2026-07-07,datacentertracker,local,SC,45,"Colleton County Council (moratorium finalized, related SELC lawsuit paused)",county,moratorium,restriction,in_force,2026-07-07,,32.949,-80.6598,source_dataset,45029,Colleton County,True,Colleton County Council finalized a 6-month data center moratorium; the Southern Environmental Law Center agreed to pause its related lawsuit against the county for the moratorium's duration. Target project: Eagle Rock Partners' proposed… (datacentertracker.org),datacentertracker.org,https://www.live5news.com/2026/07/08/6-month-pause-data-center-developments-colleton-county-lawsuit-paused/,
sc-greenwood-county-2026,moratorium_nation,local,SC,45,Greenwood County,county,moratorium,restriction,in_force,2026-07-21,,34.14898,-82.11288,source_dataset,45047,Greenwood County,True,"365-day data-center moratorium, adopted 2026-07-21, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-greenwood-county-sc-moratorium-2026-06-16,datacentertracker,local,SC,45,"Greenwood County (1-year data center moratorium under consideration), SC",county,moratorium,restriction,enacted,2026-07-07,,34.1954,-82.1618,source_dataset,45047,Greenwood County,True,"In the June 16-17, 2026 window the Greenwood County (SC) Council took up a proposed one-year data center moratorium, saying it wants preemptive regulations though no projects are currently proposed; residents questioned officials' motives.… (datacentertracker.org)",datacentertracker.org,https://www.indexjournal.com/news/greenwood-county-council-moves-data-center-moratorium-forward/article_5a49005a-9961-4db1-b78b-6bb5bad87d21.html,
dct-horry-county-sc-zoning-draft-2026-04,datacentertracker,local,SC,45,Horry County,county,zoning_exclusion,restriction,pending,2026-04-15,,33.886,-78.9829,source_dataset,45051,Horry County,True,"Horry County advancing data center zoning standards proactively. Restricts facilities over 200,000 sq ft to general manufacturing and heavy industrial zones. Drafting phase; committee previously tabled. (datacentertracker.org)",datacentertracker.org,https://www.postandcourier.com/myrtle-beach/news/horry-county-data-centers-regulate/article_048033ab-67df-41df-b6da-71d98e4edd1c.html,
sc-newberry-county-2026,moratorium_nation,local,SC,45,Newberry County,county,moratorium,restriction,in_force,2026-06-05,,34.32669,-81.58301,source_dataset,45071,Newberry County,True,"365-day data-center moratorium, adopted 2026-06-05, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-newberry-county-sc-moratorium-2026-06-04,datacentertracker,local,SC,45,"Newberry County (1-year moratorium + land-purchase denial), SC",county,moratorium,restriction,enacted,2026-06-04,,34.2746,-81.6187,source_dataset,45071,Newberry County,True,"On June 4, 2026, the Newberry County Council voted unanimously to deny an ordinance that would have let a developer purchase county land for a potential data center, and enacted a one-year ban on new data center projects. The crowd cheered… (datacentertracker.org)",datacentertracker.org,https://www.wrdw.com/2026/06/05/newberry-county-passes-1-year-data-center-moratorium/,
dct-orangeburg-county-sc-moratorium-2026-07-23,datacentertracker,local,SC,45,Orangeburg County,county,moratorium,restriction,pending,2026-07-23,,33.4913,-80.8551,source_dataset,45075,Orangeburg County,True,Orangeburg County Council unanimously passed first reading of a data center construction and development moratorium after learning a company was scouting a Brentwood Drive site for a potential project. The moratorium requires a second… (datacentertracker.org),datacentertracker.org,https://www.postandcourier.com/columbia/news/orangeburg-data-center-moratorium-sc/article_947fef3f-b818-49b1-b9d9-e4cf1afa0e66.html,
dct-spartanburg-county-sc-moratorium-2026-06-15,datacentertracker,local,SC,45,"Spartanburg County (Council directs drafting of data center moratorium), SC",county,moratorium,restriction,pending,2026-06-22,,34.9496,-81.932,source_dataset,45083,Spartanburg County,True,"On June 15, 2026 the Spartanburg County (SC) Council unanimously directed the county manager and attorney to draft a data center moratorium/ban ordinance while awaiting state legislation. The existing NorthMark data center (Pine Street… (datacentertracker.org)",datacentertracker.org,https://datacentertracker.org/,
dct-spartanburg-county-sc-moratorium-2026-06-22,datacentertracker,local,SC,45,"Spartanburg County Council (moratorium, first reading)",county,moratorium,restriction,pending,2026-07-20,,34.9496,-81.932,source_dataset,45083,Spartanburg County,True,Spartanburg County Council passed the first reading of a 12-month data center moratorium unanimously; it does not affect the already-under-construction NorthMark project. [Update 2026-07-20]: County Council passed the second reading of the… (datacentertracker.org),datacentertracker.org,https://www.foxcarolina.com/2026/06/22/spartanburg-county-votes-pause-data-center-applications-one-year/,
sc-york-county-2026,moratorium_nation,local,SC,45,York County,county,moratorium,restriction,in_force,2026-07-13,,34.96033,-81.16554,source_dataset,45091,York County,True,"270-day data-center moratorium, adopted 2026-07-13, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-sioux-falls-sd-2025-12-01,datacentertracker,local,SD,46,Sioux Falls,municipality,zoning_exclusion,restriction,enacted,2025-12-01,,43.546,-96.7313,source_dataset,46099,Minnehaha County,False,"Gemini Capital proposed a $1.9B, 500 MW hyperscale data center on 164 acres in eastern Sioux Falls. The City Council voted 7-0 on Jan. 6, 2026 to rezone the farmland for light industrial use, despite 200+ people attending in opposition… (datacentertracker.org)",datacentertracker.org,https://www.siouxfallslive.com/news/sioux-falls/planned-data-center-sparks-outrage-in-downtown-sioux-falls,
sd-yankton-county-2026,moratorium_nation,local,SD,46,Yankton County,county,moratorium,restriction,in_force,2026-07-21,,43.01152,-97.39676,source_dataset,46135,Yankton County,True,"180-day data-center moratorium, adopted 2026-07-21, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-yankton-county-sd-moratorium-2026-06-16,datacentertracker,local,SD,46,"Yankton County (temporary data center moratorium, first reading), SD",county,moratorium,restriction,pending,2026-06-16,,42.8711,-97.3973,source_dataset,46135,Yankton County,True,"On June 16, 2026 the Yankton County (SD) Commission held a first reading of a resolution for a temporary moratorium of up to 12 months on data centers and Bitcoin-mining facilities exceeding a power-capacity threshold, prompted by reports… (datacentertracker.org)",datacentertracker.org,https://datacentertracker.org/,
tn-anderson-county-2026,moratorium_nation,local,TN,47,Anderson County,county,moratorium,restriction,in_force,2026-06-15,,36.10632,-84.18499,source_dataset,47001,Anderson County,True,"730-day data-center moratorium, adopted 2026-06-15, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-anderson-county-tn-moratorium-2026-06-15,datacentertracker,local,TN,47,"Anderson County (2-year moratorium on data centers, crypto mining, battery storage), TN",county,moratorium,restriction,enacted,2026-06-15,,36.1067,-84.1291,source_dataset,47001,Anderson County,True,"On June 15, 2026 the Anderson County (TN) Commission approved a two-year moratorium on new cryptocurrency mining, data processing, and battery storage development (facilities ≥20,000 sq ft or 5+ MW) after residents packed the meeting, to… (datacentertracker.org)",datacentertracker.org,https://datacentertracker.org/,
tn-bristol-2025,moratorium_nation,local,TN,47,Bristol (city),municipality,moratorium,restriction,in_force,2025-10-24,,36.585,-82.189,manual,47163,Sullivan County,False,"730-day data-center moratorium, adopted 2025-10-24, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-cedar-hill-tn-moratorium-proposed-2026-05-15,datacentertracker,local,TN,47,"Cedar Hill (Robertson County — mayor proposing 2-year data center + crypto moratorium), TN",municipality,moratorium,restriction,enacted,2026-06-01,,36.5392,-86.8061,source_dataset,47147,Robertson County,False,"Cedar Hill Mayor John Edwards proposed a 2-year moratorium on data centers and crypto mining, prompted by a large project planned across the state line in Franklin, KY. He plans to bring it to town leaders the following month; no vote yet.… (datacentertracker.org)",datacentertracker.org,https://datacentertracker.org/,
tn-cedar-hill-2026,moratorium_nation,local,TN,47,Cedar Hill (town),municipality,moratorium,restriction,in_force,2026-06-01,,36.55143,-86.99917,source_dataset,47147,Robertson County,False,"730-day data-center moratorium, adopted 2026-06-01, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-city-of-johnson-city-tn-2025-06-01,datacentertracker,local,TN,47,City of Johnson City,municipality,moratorium,restriction,enacted,2026-05-22,,36.313,-82.354,source_dataset,47179,Washington County,False,"BrightRidge electric utility announced in May 2025 a moratorium on data center project proposals in its service area, including a south Johnson City Bitcoin mining/data center site, stating 'the costs currently outweigh the benefits.' The… (datacentertracker.org)",datacentertracker.org,https://wcyb.com/news/local/brightridge-puts-moratorium-on-data-center-project-proposals-in-region,
dct-rocky-top-tn-zoning-2026-04,datacentertracker,local,TN,47,City of Rocky Top,municipality,zoning_exclusion,restriction,pending,2026-04-01,,36.2173,-84.1547,source_dataset,47001,Anderson County,False,"Rocky Top, TN: Ordinance 620 (data center zoning restrictions) second reading was NOT held on April 16, 2026 as previously scheduled. Mayor Templin confirmed the vote has been moved to May 2026. The ordinance remains pending. The delay… (datacentertracker.org)",datacentertracker.org,https://www.wbir.com/article/news/local/rocky-top-regulate-location-of-any-future-ai-data-centers-in-city/51-d109d822-3a2d-4c45-bc0d-e30b3065b70f,
tn-clinton-2026,moratorium_nation,local,TN,47,Clinton (city),municipality,moratorium,restriction,in_force,2026-06-22,,36.10341,-84.13186,source_dataset,47001,Anderson County,False,"180-day data-center moratorium, adopted 2026-06-22, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
tn-coffee-county-2026,moratorium_nation,local,TN,47,Coffee County,county,moratorium,restriction,in_force,2026-06-09,,35.49061,-86.06963,source_dataset,47031,Coffee County,True,"365-day data-center moratorium, adopted 2026-06-09, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
tn-crossville-undated,moratorium_nation,local,TN,47,Crossville (city),municipality,moratorium,restriction,pending,,,35.94968,-85.02748,source_dataset,47035,Cumberland County,False,"730-day data-center moratorium, adoption pending or unconfirmed (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
tn-cumberland-county-2026,moratorium_nation,local,TN,47,Cumberland County,county,moratorium,restriction,in_force,2026-06-15,,35.95381,-84.97482,source_dataset,47035,Cumberland County,True,"730-day data-center moratorium, adopted 2026-06-15, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-dekalb-county-tn-2024-06-01,datacentertracker,local,TN,47,DeKalb County,county,zoning_exclusion,restriction,expired,2024-06-01,,35.982,-85.832,source_dataset,47041,DeKalb County,True,"DeKalb County, Tennessee, Commission, considered data center regulations proposed by County Mayor Matt Adcock after receiving an inquiry about a nuclear-powered data center. The proposed resolution would prohibit data centers within 5,000… (datacentertracker.org)",datacentertracker.org,https://www.wjle.com/county-commission-to-renew-discussion-about-proposed-data-center-regulations-view-video-here/,
